time,surge,heave,pitch,fair1,fair2,fair3,power,surge_tur,heave_tur,pitch_tur,fair1_tur,fair2_tur,fair3_tur,power_tur
81.74,13.88436284,-0.271693126,0.053814137,3528930,2094750,2130130,15.00104559,13.4402348,-0.281216845,0.06844044,3505920,2029200,2201660,15.10257588
81.76,13.88634106,-0.261509654,0.053773697,3528200,2094050,2129320,15.00199996,13.44376509,-0.270996143,0.068397017,3505030,2028690,2201140,15.10155803
81.78,13.8884387,-0.251379376,0.053732269,3527450,2093350,2128510,15.00295906,13.44741538,-0.260828193,0.068352364,3504270,2028140,2200600,15.10051238
81.8,13.89065547,-0.241303326,0.053689855,3526700,2092640,2127690,15.00392284,13.45118531,-0.250714044,0.068306485,3503670,2027540,2200010,15.09965218
81.82,13.89299109,-0.231282532,0.053646457,3525940,2091930,2126870,15.00489124,13.4550745,-0.240654756,0.06825939,3503210,2026910,2199400,15.09900929
81.84,13.89544523,-0.221318016,0.053602076,3525170,2091220,2126040,15.00586421,13.45908259,-0.230651381,0.068211082,3502850,2026270,2198800,15.09831445
81.86,13.89801758,-0.211410793,0.053556714,3524390,2090510,2125210,15.0068417,13.46320919,-0.22070494,0.068161556,3502560,2025670,2198230,15.09728705
81.88,13.9007078,-0.201561872,0.053510373,3523600,2089800,2124380,15.00782366,13.46745387,-0.210816407,0.068110792,3502280,2025140,2197750,15.09569364
81.9,13.90351554,-0.191772255,0.053463055,3522800,2089080,2123540,15.00881003,13.47181616,-0.200986713,0.068058768,3502020,2024680,2197330,15.09353022
81.92,13.90644044,-0.182042937,0.053414762,3522000,2088370,2122700,15.00980075,13.47629557,-0.191216762,0.06800546,3501770,2024310,2196990,15.09084745
81.94,13.90948212,-0.172374909,0.053365496,3521180,2087650,2121850,15.01079578,13.48089159,-0.181507458,0.067950846,3501520,2024020,2196750,15.0876525
81.96,13.91264019,-0.162769151,0.053315259,3520350,2086930,2121000,15.01179504,13.48560368,-0.171859715,0.067894908,3501290,2023780,2196600,15.08402703
81.98,13.91591424,-0.153226639,0.053264053,3519510,2086210,2120150,15.0127985,13.49043132,-0.162274458,0.067837625,3501040,2023620,2196540,15.07994397
82,13.91930386,-0.143748341,0.053211882,3518660,2085480,2119290,15.01380608,13.49537397,-0.152752608,0.067778977,3500770,2023560,2196550,15.07536786
82.02,13.92280862,-0.13433522,0.053158747,3517800,2084760,2118440,15.01481774,13.50043111,-0.14329508,0.06771894,3500460,2023590,2196630,15.07034778
82.04,13.92642806,-0.124988228,0.053104652,3516930,2084040,2117580,15.01583342,13.50560225,-0.133902798,0.067657507,3500230,2023590,2196740,15.06542878
82.06,13.93016174,-0.115708312,0.053049599,3516040,2083310,2116710,15.01685305,13.51088691,-0.124576704,0.067594684,3500070,2023570,2196880,15.06060322
82.08,13.93400918,-0.106496413,0.05299359,3515140,2082590,2115850,15.01787658,13.5162846,-0.115317752,0.067530483,3499980,2023490,2197010,15.05602704
82.1,13.93796989,-0.097353461,0.052936629,3514230,2081860,2114990,15.01890381,13.52179481,-0.10612692,0.067464919,3499960,2023330,2197120,15.05173012
82.12,13.94204338,-0.088280383,0.052878719,3513300,2081140,2114120,15.01993442,13.52741702,-0.097005188,0.067398005,3500000,2023090,2197220,15.04764978
82.14,13.94622914,-0.079278094,0.052819863,3512360,2080410,2113250,15.02096831,13.5331507,-0.087953531,0.067329753,3500070,2022790,2197280,15.04364166
82.16,13.95052664,-0.070347504,0.052760065,3511400,2079690,2112390,15.02200544,13.53899531,-0.0789729,0.067260165,3500160,2022410,2197290,15.03969085
82.18,13.95493534,-0.061489516,0.052699326,3510430,2078960,2111520,15.02304573,13.54495031,-0.070064225,0.067189247,3500280,2021960,2197240,15.03583208
82.2,13.9594547,-0.052705022,0.052637652,3509450,2078240,2110650,15.02408911,13.55101515,-0.061228422,0.067117009,3500440,2021400,2197110,15.03218339
82.22,13.96408416,-0.043994909,0.052575045,3508460,2077520,2109790,15.02513552,13.55718926,-0.052466382,0.067043462,3500630,2020760,2196890,15.02868785
82.24,13.96882313,-0.035360056,0.052511509,3507450,2076800,2108920,15.02618489,13.56347205,-0.043778984,0.066968617,3500830,2020020,2196580,15.02536735
82.26,13.97367104,-0.026801331,0.052447048,3506420,2076080,2108050,15.02723706,13.56986289,-0.035167095,0.066892488,3501060,2019190,2196170,15.02226319
82.28,13.97862728,-0.018319598,0.052381666,3505390,2075370,2107190,15.02829168,13.57636114,-0.026631573,0.066815086,3501280,2018300,2195660,15.01928481
82.3,13.98369123,-0.009915709,0.052315366,3504340,2074650,2106330,15.02934867,13.58296615,-0.018173272,0.066736418,3501450,2017380,2195070,15.01627582
82.32,13.98886228,-0.001590511,0.052248153,3503280,2073940,2105470,15.03040797,13.58967723,-0.009793043,0.06665648,3501530,2016460,2194420,15.01306485
82.34,13.99413978,0.006655159,0.05218003,3502200,2073230,2104610,15.03146951,13.59649371,-0.001491732,0.066575265,3501490,2015550,2193730,15.00948115
82.36,13.99952309,0.014820472,0.052111002,3501120,2072520,2103750,15.03253323,13.60341486,0.006729824,0.066492758,3501330,2014660,2193010,15.00554536
82.38,14.00501154,0.022904607,0.052041073,3500020,2071820,2102900,15.03359904,13.61043994,0.014870804,0.066408947,3501030,2013820,2192260,15.00115318
82.4,14.01060446,0.030906753,0.051970247,3498920,2071120,2102050,15.0346669,13.6175682,0.022930404,0.066323806,3500540,2013070,2191500,14.99609299
82.42,14.01630116,0.038826107,0.05189853,3497810,2070430,2101200,15.03573673,13.62479889,0.030907842,0.066237308,3499870,2012410,2190750,14.9903208
